optimizer_type,learning_rate,momentum,weight_decay,batch_size,epochs,patience,model_type,num_filters,filter_sizes,dropout_rate,output_size,freeze_embeddings,oov_handling_method,embedding_dim,glove_file_path,Epoch,Train Loss,Validation Accuracy,Test Accuracy
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,8,0.16,76.92,78.33
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,9,0.16,77.02,78.33
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,10,0.16,77.02,78.33
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,11,0.16,77.11,78.33
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,12,0.15,77.11,78.33
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,13,0.16,77.11,78.33
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,14,0.16,77.11,78.33
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,15,0.16,77.11,78.33
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,16,0.16,77.11,78.33
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,1,0.62,72.61,74.02
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,2,0.48,73.36,74.02
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,3,0.37,75.61,74.02
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,4,0.23,74.95,74.02
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,5,0.2,74.02,74.02
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,6,0.18,74.39,74.02
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,7,0.16,72.8,74.02
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,8,0.16,73.73,74.02
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,9,0.16,72.23,74.02
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,10,0.16,72.51,74.02
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,11,0.16,73.83,74.02
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,12,0.16,72.8,74.02
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,13,0.16,73.92,74.02
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,1,0.57,75.33,78.42
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,2,0.41,77.86,78.42
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,3,0.28,78.52,78.42
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,4,0.14,77.95,78.42
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,5,0.12,77.86,78.42
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,6,0.1,77.95,78.42
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,7,0.09,78.33,78.42
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,8,0.09,78.14,78.42
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,9,0.09,78.33,78.42
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,10,0.09,78.14,78.42
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,11,0.09,78.24,78.42
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,12,0.09,78.05,78.42
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,13,0.09,78.05,78.42
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,1,0.57,73.36,73.08
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,2,0.41,71.48,73.08
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,3,0.27,72.98,73.08
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,4,0.13,72.05,73.08
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,5,0.11,73.64,73.08
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,6,0.1,74.11,73.08
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,7,0.09,71.67,73.08
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,8,0.09,72.61,73.08
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,9,0.08,71.67,73.08
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,10,0.08,72.61,73.08
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,11,0.08,73.08,73.08
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,12,0.08,71.67,73.08
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,13,0.08,69.89,73.08
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,14,0.08,72.33,73.08
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,15,0.08,73.26,73.08
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,16,0.08,73.26,73.08
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,1,0.63,74.95,78.14
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,2,0.48,76.17,78.14
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,3,0.37,78.14,78.14
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,4,0.24,77.77,78.14
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,5,0.22,77.77,78.14
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,6,0.2,77.58,78.14
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,7,0.19,77.39,78.14
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,8,0.18,77.39,78.14
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,9,0.18,77.58,78.14
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,10,0.18,77.58,78.14
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,11,0.18,77.58,78.14
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,12,0.18,77.58,78.14
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,13,0.18,77.58,78.14
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,1,0.63,72.05,74.77
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,2,0.49,72.98,74.77
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,3,0.37,72.05,74.77
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,4,0.25,72.61,74.77
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,5,0.22,72.51,74.77
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,6,0.2,72.61,74.77
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,7,0.19,71.39,74.77
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,8,0.19,70.45,74.77
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,9,0.18,71.01,74.77
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,10,0.18,71.48,74.77
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,11,0.18,72.42,74.77
Adam,0.001,0.9,0.0001,32,100,10,CNN,256,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,12,0.18,72.23,74.77
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,1,0.59,75.42,79.17
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,2,0.44,77.58,79.17
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,3,0.33,76.64,79.17
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,4,0.21,79.27,79.17
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,5,0.2,78.42,79.17
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,6,0.18,78.05,79.17
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,7,0.16,77.77,79.17
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,8,0.16,77.95,79.17
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,9,0.16,77.95,79.17
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,10,0.16,77.95,79.17
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,11,0.16,77.95,79.17
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,12,0.16,77.95,79.17
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,13,0.16,77.95,79.17
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,14,0.16,77.95,79.17
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,1,0.6,73.26,77.39
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,2,0.44,74.02,77.39
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,3,0.34,75.52,77.39
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,4,0.22,74.48,77.39
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,5,0.2,74.48,77.39
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,6,0.19,74.67,77.39
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,7,0.17,73.92,77.39
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,8,0.17,74.48,77.39
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,9,0.17,75.52,77.39
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,10,0.17,74.39,77.39
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,11,0.17,74.48,77.39
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,12,0.17,75.05,77.39
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,13,0.17,74.86,77.39
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,1,0.65,69.89,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,2,0.52,75.98,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,3,0.43,76.55,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,4,0.33,77.39,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,5,0.31,77.67,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,6,0.29,77.3,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,7,0.27,77.3,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,8,0.28,77.39,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,9,0.27,77.3,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,10,0.28,77.3,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,11,0.28,77.3,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,12,0.27,77.3,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,13,0.27,77.3,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,14,0.28,77.3,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,15,0.27,77.3,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,1,0.65,71.11,74.95
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,2,0.52,72.61,74.95
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,3,0.42,75.42,74.95
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,4,0.33,75.33,74.95
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,5,0.31,75.52,74.95
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,6,0.3,75.42,74.95
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,7,0.28,75.33,74.95
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,8,0.28,76.64,74.95
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,9,0.28,74.48,74.95
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,10,0.28,74.02,74.95
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,11,0.28,74.2,74.95
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,12,0.28,75.33,74.95
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,13,0.28,75.23,74.95
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,14,0.28,74.58,74.95
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,15,0.28,74.2,74.95
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,16,0.28,74.77,74.95
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,17,0.28,73.64,74.95
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,18,0.28,75.05,74.95
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,1,0.6,74.86,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,2,0.45,76.55,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,3,0.35,78.05,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,4,0.25,78.99,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,5,0.23,78.99,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,6,0.22,78.71,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,7,0.21,78.89,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,8,0.21,79.17,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,9,0.21,78.99,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,10,0.2,78.89,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,11,0.2,78.99,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,12,0.2,78.99,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,13,0.2,78.99,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,14,0.2,78.99,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,15,0.2,78.99,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,16,0.21,78.99,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,17,0.21,78.99,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,18,0.2,78.99,79.08
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,1,0.6,67.92,76.17
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,2,0.46,75.89,76.17
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,3,0.36,74.3,76.17
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,4,0.25,74.86,76.17
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,5,0.24,74.3,76.17
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,6,0.23,73.17,76.17
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,7,0.22,74.2,76.17
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,8,0.21,74.95,76.17
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,9,0.21,72.51,76.17
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,10,0.21,74.67,76.17
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,11,0.21,74.11,76.17
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,12,0.21,75.89,76.17
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,1,0.66,73.92,78.24
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,2,0.54,76.08,78.24
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,3,0.44,77.02,78.24
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,4,0.36,76.55,78.24
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,5,0.34,76.83,78.24
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,6,0.33,76.83,78.24
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,7,0.32,76.83,78.24
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,8,0.32,76.64,78.24
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,9,0.32,76.83,78.24
Adam,0.001,0.9,0.0001,64,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,10,0.32,76.83,78.24
